STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
27,Minnesota,C350,11/13/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,0,86.6999969482422
27,Minnesota,C340,11/13/1990,1,16.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,37,0,0,111.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,"DISTRESSES UPDATED, ECOMPEX-96",3.70000004768372,40.5,104.599998474121
45,South Carolina,1024,07/16/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
45,South Carolina,1025,06/09/1993,1,113.599998474121,232.300003051758,18.3999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,275.200012207031,0
31,Nebraska,0117,10/12/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
31,Nebraska,0118,10/13/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
31,Nebraska,0119,10/12/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
31,Nebraska,0120,10/13/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
19,Iowa,0602,10/05/1999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,7.40000009536743
19,Iowa,0601,10/05/1999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,3.70000004768372
19,Iowa,0605,10/05/1999,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,3.70000004768372
19,Iowa,0607,10/06/1999,5,0,0,0,0,0,0,0,0,0,142,44.7000007629395,0,0,0,0,0,438.100006103516,0,0,0,0,10,7,0,25.2000007629395,25.8999996185303,0,0,0,0,0,2,0,0,23.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,186.699996948242,46.5999984741211
19,Iowa,0608,10/06/1999,4,0,0,0,0,0,0,0,0,0,3.29999995231628,188.699996948242,0,0,0,0,0,461.5,0,0,0,0,32,2,0,81.6999969482422,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,192,76.8000030517578
26,Michigan,0608,08/25/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"OIL SPILL CENTER OF LANE 146.5 - 152.5, NO EVIDENCE OF LOSS OF MATERIAL",3.70000004768372,0,0
26,Michigan,0659,08/25/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAIRLINE CRACKS AT PAVING JOINT,3.70000004768372,0,0
20,Kansas,7085,12/07/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW OVERLAY,3.70000004768372,0,0
20,Kansas,6026,12/14/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,
55,Wisconsin,B902,10/17/2002,4,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,449.700012207031,0,0,448.899993896484,0,0,23,13,1,47.9000015258789,47.7000007629395,3.70000004768372,28.6000003814697,40.4000015258789,3.70000004768372,0,1,0,0,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,11.5,87.4000015258789
26,Michigan,0123,08/20/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,0,0,0,0,,3.70000004768372,0,0
26,Michigan,0115,08/20/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.600006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,5,19,,3.70000004768372,0,0
19,Iowa,0659,10/17/2001,5,0,0,0,0,0,0,0,0,0,205.800003051758,0,0,0,0,0,0,302.399993896484,152.399993896484,0,0,0,21,7,2,34.0999984741211,25.8999996185303,7.40000009536743,0,0,0,0,2,0,0,9.30000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,205.800003051758,55.4000015258789
55,Wisconsin,0115,06/09/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
55,Wisconsin,0117,06/09/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0,0,0,0,,3.70000004768372,0,0
55,Wisconsin,0123,06/09/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.30000019073486,0,0
55,Wisconsin,0124,06/09/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
27,Minnesota,0502,08/21/2001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,4,7,17,7.5,25.6000003814697,62.2000007629395,0,0,0,0,29,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PATCHING ADJUSTED DURING REVIEW FOR CN'S.,3.70000004768372,0,94.3000030517578
55,Wisconsin,0907,10/28/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,33.7999992370605,14.3999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,48.2000007629395
55,Wisconsin,0903,10/28/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,19.7000007629395,10.8000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,30.5
20,Kansas,0901,08/23/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.600006103516,0,0,0,0,(6) LOCATIONS MISSING AGGREGATE,3.59999990463257,0,0
20,Kansas,0902,08/23/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0903,08/23/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0162,08/23/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0110,08/26/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
20,Kansas,0112,08/24/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0111,08/24/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
20,Kansas,0109,08/25/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
20,Kansas,0108,08/25/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
20,Kansas,0107,08/25/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0106,08/25/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
20,Kansas,0105,08/24/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
29,Missouri,B350,11/08/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,3.70000004768372
27,Minnesota,0559,11/05/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUTTING AND SHOULDER DROP OFF NOT COMPLETED,3.70000004768372,0,0
27,Minnesota,0561,11/05/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUTTING AND SHOULDER DROP OFF NOT COMPLETED,3.70000004768372,0,0
27,Minnesota,0560,11/05/1990,2,0,0,0,0,0,0,0,0,0,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.09999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUTTING AND SHOULDER DROP OFF NOT COMPLETED,3.70000004768372,1.79999995231628,0
31,Nebraska,7050,04/22/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.5,0,0,305.5,0,0,0,18,0,0,58.9000015258789,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,0,57
31,Nebraska,7005,04/21/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.59999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,0,5.59999990463257
31,Nebraska,A352,06/12/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69999980926514,90,0,0,0,0,19,0,0,34.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,RUTTING DONE BY DIPSTICK,3.70000004768372,0,20.7999992370605
20,Kansas,B350,11/28/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,0,3.70000004768372
20,Kansas,0902,10/26/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW PAVEMENT AT 73.BM 1""HIGHAT 123.BM 1"" HIGH, MAY MILL??",3.70000004768372,0,0
48,Texas,K330,07/09/1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,,3.59999990463257,0,0
48,Texas,1048,06/06/1996,3,0,2.79999995231628,4.19999980926514,7.5,0,0,0,0,0,2,5,0,0,0,0,6.30000019073486,47.7999992370605,0,0,0,0,13,18,8,6.80000019073486,26.2999992370605,18.7999992370605,0,0,0,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRANSVERSE PROFILE MEASUREMENTS PERFORMED 06/18/1996,3.70000004768372,16.6000003814697,30.2999992370605
28,Mississippi,1802,04/11/1996,1,31.2000007629395,0,0,0,0,0,0,0,0,37.2999992370605,0,0,0,0,0,62.4000015258789,24.2999992370605,2.70000004768372,0,0,0,19,12,10,20.8999996185303,32,31.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,148.899993896484,66.0999984741211
28,Mississippi,1016,04/10/1996,1,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,5.5,0
48,Texas,9005,07/09/1996,1,18.7999992370605,0,0,0,0,0,0,0,0,77.0999984741211,0,0,8.5,0,0,7.40000009536743,0,0,0,0,0,8,0,0,8.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,113.099998474121,4.90000009536743
48,Texas,K310,07/09/1996,3,2.20000004768372,0,0,0,0,0,0,0,0,1.89999997615814,0,0,0,0,0,19.6000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,8.60000038146973,0
48,Texas,K320,07/09/1996,3,13.6999998092651,0,0,0,0,0,0,0,0,12.6999998092651,0,0,0,0,0,20.3999996185303,0,0,0,0,0,2,0,0,1.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.59999990463257,38.7000007629395,0
28,Mississippi,3099,07/12/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
1,Alabama,3998,03/29/1993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
1,Alabama,3998,07/15/1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
47,Tennessee,C311,08/04/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
47,Tennessee,C311,06/02/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 SMALL CORE HOLES IN SECT.; PRESUMABLYTHICKNESS VERIFICATION; NO DIST. NOTED,3.59999990463257,0,0
48,Texas,K350,02/23/1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.59999990463257,0,0
48,Texas,K351,02/16/1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,240.8sm low/3.2 moderate bleeding observed not recorded per directive D-29,3.59999990463257,0,0
47,Tennessee,C311,11/14/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3""-4"" CORE HOLES @100' ALONG SECTIONNO DISTRESS OBSERVED",3.70000004768372,0,0
48,Texas,K340,02/23/1996,1,33.5,0,0,0,0,0,0,0,0,100.300003051758,0,0,52.7999992370605,0,0,96.0999984741211,0,0,66.1999969482422,0,0,2,0,0,0.899999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,121,0
48,Texas,K310,02/16/1996,3,1.20000004768372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.8999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,7,0
48,Texas,K320,02/16/1996,3,11.5,0,0,0,0,0,0,0,0,13.3000001907349,0,0,0,0,0,18.1000003814697,0,0,0,0,0,1,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.59999990463257,35.5,0
48,Texas,K330,02/16/1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079071,0,0,0,0,,3.59999990463257,0,0
35,New Mexico,2007,02/15/1994,3,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,11.5,0
48,Texas,1122,06/13/1995,1,0,0,0,0,0,0,0,0,0,1.60000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,457.5sm low sev bleeding/76.3sm mod sev raveling not recorded per D-29,3.90000009536743,1.60000002384186,0
48,Texas,3739,06/15/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,0
13,Georgia,4119,11/08/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,22.5,17.2000007629395,0,0,0,4,0,0,1.70000004768372,0,0,0,0,0,1,0,0,0.899999976158142,0,0,0,0,0,0,0,0,0,0,0,0,86.6999969482422,0,0,,3.70000004768372,0,0
48,Texas,1077,06/22/1995,2,0,0,0,0,0,0,0,0,0,55.0999984741211,0,0,54.2999992370605,0,0,50.4000015258789,0,0,50.4000015258789,0,0,24,0,0,39.9000015258789,0,0,37.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,305SM BLEEDING OBSERVED NOT RECORDED PER DIRECTIVE D-29,3.70000004768372,48.9000015258789,22
40,Oklahoma,4165,06/20/1995,1,0.300000011920929,0,0,0,0,0,0,0,0,7.59999990463257,0,0,1,0,0,0,0,0,0,0,0,4,2,0,2.90000009536743,4.09999990463257,0,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,13.5,3.70000004768372
48,Texas,H310,11/15/1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
48,Texas,G320,01/16/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,0,0
48,Texas,G330,06/25/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,0,0
48,Texas,G350,06/25/1991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.800000011920929,1.70000004768372,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,0,0
48,Texas,G310,01/16/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60000002384186,0,0,,3.5,0,0
48,Texas,G320,06/25/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,0,0
48,Texas,F350,01/15/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13.1000003814697,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,0,10.1000003814697
48,Texas,F340,01/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1.79999995231628,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
48,Texas,G310,06/25/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,0
48,Texas,F330,01/15/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10.3999996185303,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,10.3999996185303
48,Texas,F350,06/24/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,0,11
48,Texas,F320,01/15/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13.1000003814697,0,0,,0,0,2,0,0,2.59999990463257,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,0,11
48,Texas,F310,01/15/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3.70000004768372,24.3999996185303,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,22.7000007629395
48,Texas,F340,06/24/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,0,0
48,Texas,F310,06/24/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11.8999996185303,14.6000003814697,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,25.6000003814697
48,Texas,F330,06/24/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9.10000038146973,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30000019073486,0,0,0,0,,3.5,0,2.09999990463257
